time,open,high,low,close,tick_volume,spread,real_volume,src
2026-08-17 09:39:00,4395.31,4395.81,4393.97,4394.57,165,20,0,mt5bar
2026-08-17 09:40:00,4394.60,4395.12,4393.67,4395.12,189,20,0,mt5bar
2026-08-17 09:41:00,4395.09,4396.16,4395.03,4396.06,147,21,0,mt5bar
2026-08-17 09:42:00,4396.07,4396.38,4395.88,4396.38,106,20,0,mt5bar
2026-08-17 09:43:00,4396.39,4396.39,4394.62,4394.88,119,21,0,mt5bar
2026-08-17 09:44:00,4394.94,4395.43,4394.09,4394.31,88,20,0,mt5bar
2026-08-17 09:45:00,4394.32,4395.15,4394.04,4395.05,122,21,0,mt5bar
2026-08-17 09:46:00,4395.03,4395.09,4392.65,4393.91,156,20,0,mt5bar
2026-08-17 09:47:00,4393.91,4394.14,4393.14,4394.03,119,20,0,mt5bar
2026-08-17 09:48:00,4394.13,4394.57,4393.93,4394.09,145,20,0,mt5bar
2026-08-17 09:49:00,4394.10,4395.31,4394.04,4395.20,153,20,0,mt5bar
2026-08-17 09:50:00,4395.30,4395.78,4395.09,4395.48,148,20,0,mt5bar
2026-08-17 09:51:00,4395.42,4395.89,4394.28,4395.37,173,20,0,mt5bar
2026-08-17 09:52:00,4395.35,4395.64,4392.89,4393.46,167,20,0,mt5bar
2026-08-17 09:53:00,4393.54,4394.32,4393.54,4394.06,79,20,0,mt5bar
2026-08-17 09:54:00,4394.07,4394.07,4393.14,4393.44,128,20,0,mt5bar
2026-08-17 09:55:00,4393.43,4393.99,4393.41,4393.63,120,23,0,mt5bar
2026-08-17 09:56:00,4393.66,4394.83,4393.57,4394.06,117,20,0,mt5bar
2026-08-17 09:57:00,4394.09,4394.82,4393.74,4393.75,108,20,0,mt5bar
2026-08-17 09:58:00,4393.76,4395.17,4393.51,4395.17,115,21,0,mt5bar
2026-08-17 09:59:00,4395.19,4395.52,4394.87,4395.50,101,20,0,mt5bar
2026-08-17 10:00:00,4395.61,4395.92,4394.74,4395.28,128,20,0,mt5bar
2026-08-17 10:01:00,4395.23,4395.60,4395.01,4395.03,90,20,0,mt5bar
2026-08-17 10:02:00,4394.97,4394.97,4393.12,4393.29,101,20,0,mt5bar
2026-08-17 10:03:00,4393.33,4393.94,4393.30,4393.89,60,20,0,mt5bar
2026-08-17 10:04:00,4393.86,4394.07,4393.65,4393.99,74,20,0,mt5bar
2026-08-17 10:05:00,4394.01,4395.56,4394.00,4395.56,89,20,0,mt5bar
2026-08-17 10:06:00,4395.59,4395.66,4394.32,4394.40,133,20,0,mt5bar
2026-08-17 10:07:00,4394.36,4396.15,4394.35,4396.15,127,20,0,mt5bar
2026-08-17 10:08:00,4396.13,4396.19,4395.12,4395.43,95,20,0,mt5bar
2026-08-17 10:09:00,4395.42,4395.70,4394.12,4394.13,113,20,0,mt5bar
2026-08-17 10:10:00,4394.06,4395.51,4393.85,4395.43,133,21,0,mt5bar
2026-08-17 10:11:00,4395.42,4395.49,4394.33,4394.71,144,21,0,mt5bar
2026-08-17 10:12:00,4394.65,4395.62,4394.62,4395.52,114,21,0,mt5bar
2026-08-17 10:13:00,4395.43,4396.39,4395.43,4395.75,129,20,0,mt5bar
2026-08-17 10:14:00,4395.75,4396.23,4395.14,4395.92,104,21,0,mt5bar
2026-08-17 10:15:00,4395.94,4397.18,4395.76,4397.18,113,20,0,mt5bar
2026-08-17 10:16:00,4397.18,4398.23,4396.55,4397.87,139,20,0,mt5bar
2026-08-17 10:17:00,4397.86,4398.05,4397.46,4397.80,119,20,0,mt5bar
2026-08-17 10:18:00,4397.75,4399.95,4396.34,4396.55,273,20,0,mt5bar
2026-08-17 10:19:00,4396.61,4396.61,4394.90,4395.89,103,20,0,mt5bar
2026-08-17 10:20:00,4395.94,4397.27,4395.83,4397.11,139,20,0,mt5bar
2026-08-17 10:21:00,4397.08,4397.08,4395.85,4395.89,113,20,0,mt5bar
2026-08-17 10:22:00,4395.92,4396.22,4395.66,4396.07,79,20,0,mt5bar
2026-08-17 10:23:00,4396.09,4396.12,4395.13,4395.57,85,20,0,mt5bar
2026-08-17 10:24:00,4395.67,4396.56,4395.67,4396.56,102,21,0,mt5bar
2026-08-17 10:25:00,4396.62,4396.90,4395.47,4395.53,105,21,0,mt5bar
2026-08-17 10:26:00,4395.52,4396.11,4391.92,4393.29,123,20,0,mt5bar
2026-08-17 10:27:00,4393.29,4393.30,4391.86,4392.36,138,20,0,mt5bar
2026-08-17 10:28:00,4392.47,4394.11,4392.20,4393.14,115,21,0,mt5bar
2026-08-17 10:29:00,4393.25,4405.57,4392.57,4405.16,334,20,0,mt5bar
2026-08-17 10:30:00,4405.03,4405.83,4399.72,4400.18,497,21,0,mt5bar
2026-08-17 10:31:00,4400.07,4402.05,4397.91,4401.88,352,20,0,mt5bar
2026-08-17 10:32:00,4401.84,4401.89,4398.40,4399.43,323,20,0,mt5bar
2026-08-17 10:33:00,4399.42,4399.42,4397.84,4398.77,218,20,0,mt5bar
2026-08-17 10:34:00,4398.84,4398.84,4397.09,4397.21,182,20,0,mt5bar
2026-08-17 10:35:00,4397.32,4398.32,4397.16,4397.72,228,21,0,mt5bar
2026-08-17 10:36:00,4397.73,4397.94,4396.50,4396.80,171,20,0,mt5bar
2026-08-17 10:37:00,4396.84,4397.07,4395.65,4396.82,167,20,0,mt5bar
2026-08-17 10:38:00,4396.80,4396.80,4395.77,4396.49,143,21,0,mt5bar
2026-08-17 10:39:00,4396.53,4397.12,4396.02,4396.05,159,20,0,mt5bar
2026-08-17 10:40:00,4396.08,4396.32,4395.46,4395.46,153,21,0,mt5bar
2026-08-17 10:41:00,4395.49,4398.61,4395.49,4398.46,142,20,0,mt5bar
2026-08-17 10:42:00,4398.39,4398.42,4397.86,4398.15,133,20,0,mt5bar
2026-08-17 10:43:00,4398.13,4398.65,4397.63,4397.80,137,21,0,mt5bar
2026-08-17 10:44:00,4397.86,4398.94,4397.78,4398.26,132,20,0,mt5bar
2026-08-17 10:45:00,4398.29,4398.69,4397.97,4398.46,93,21,0,mt5bar
2026-08-17 10:46:00,4398.44,4399.01,4398.31,4398.61,104,21,0,mt5bar
2026-08-17 10:47:00,4398.64,4398.84,4398.03,4398.24,115,20,0,mt5bar
2026-08-17 10:48:00,4397.95,4399.20,4397.83,4398.03,116,21,0,mt5bar
2026-08-17 10:49:00,4398.06,4398.06,4396.33,4396.95,124,20,0,mt5bar
2026-08-17 10:50:00,4396.95,4398.26,4396.60,4398.23,116,21,0,mt5bar
2026-08-17 10:51:00,4398.22,4398.59,4397.97,4398.13,108,21,0,mt5bar
2026-08-17 10:52:00,4398.08,4398.25,4397.63,4398.03,105,21,0,mt5bar
2026-08-17 10:53:00,4398.04,4398.18,4397.05,4397.18,111,21,0,mt5bar
2026-08-17 10:54:00,4397.16,4397.71,4396.96,4397.64,101,21,0,mt5bar
2026-08-17 10:55:00,4397.66,4398.72,4397.46,4397.71,137,21,0,mt5bar
2026-08-17 10:56:00,4397.66,4398.49,4397.09,4398.49,113,20,0,mt5bar
2026-08-17 10:57:00,4398.45,4399.49,4398.19,4398.97,117,20,0,mt5bar
2026-08-17 10:58:00,4398.83,4399.13,4398.27,4398.34,120,20,0,mt5bar
2026-08-17 10:59:00,4398.34,4399.53,4398.34,4399.00,161,20,0,mt5bar
2026-08-17 11:00:00,4399.01,4399.92,4397.98,4398.97,196,20,0,mt5bar
2026-08-17 11:01:00,4398.97,4399.43,4398.18,4398.79,178,21,0,mt5bar
2026-08-17 11:02:00,4398.83,4400.99,4398.67,4400.59,160,21,0,mt5bar
2026-08-17 11:03:00,4400.59,4402.08,4400.54,4401.22,158,21,0,mt5bar
2026-08-17 11:04:00,4401.21,4401.42,4400.29,4400.29,119,21,0,mt5bar
2026-08-17 11:05:00,4400.35,4401.42,4400.25,4400.46,105,21,0,mt5bar
2026-08-17 11:06:00,4400.46,4401.09,4400.20,4400.90,115,20,0,mt5bar
2026-08-17 11:07:00,4400.89,4401.68,4400.84,4401.67,141,20,0,mt5bar
2026-08-17 11:08:00,4401.66,4402.57,4401.21,4402.48,211,20,0,mt5bar
2026-08-17 11:09:00,4402.43,4403.87,4401.98,4402.03,206,20,0,mt5bar
2026-08-17 11:10:00,4402.06,4402.42,4401.59,4401.75,129,21,0,mt5bar
2026-08-17 11:11:00,4401.75,4402.20,4401.48,4401.74,148,20,0,mt5bar
2026-08-17 11:12:00,4401.78,4402.77,4401.50,4402.25,123,21,0,mt5bar
2026-08-17 11:13:00,4402.23,4402.23,4400.65,4400.96,132,20,0,mt5bar
2026-08-17 11:14:00,4400.97,4401.06,4399.65,4399.72,112,20,0,mt5bar
2026-08-17 11:15:00,4399.86,4400.03,4398.49,4398.84,146,21,0,mt5bar
2026-08-17 11:16:00,4398.84,4399.48,4398.43,4398.87,151,20,0,mt5bar
2026-08-17 11:17:00,4398.89,4399.16,4398.60,4398.60,103,20,0,mt5bar
2026-08-17 11:18:00,4398.59,4398.59,4397.04,4397.83,143,20,0,mt5bar
2026-08-17 11:19:00,4397.83,4398.43,4397.60,4398.28,86,21,0,mt5bar
2026-08-17 11:20:00,4398.60,4401.43,4398.56,4400.95,177,20,0,mt5bar
2026-08-17 11:21:00,4400.90,4403.12,4400.63,4402.60,167,20,0,mt5bar
2026-08-17 11:22:00,4402.62,4404.16,4402.22,4403.62,212,20,0,mt5bar
2026-08-17 11:23:00,4403.59,4403.91,4402.58,4402.65,122,21,0,mt5bar
2026-08-17 11:24:00,4402.65,4403.73,4402.24,4403.51,138,21,0,mt5bar
2026-08-17 11:25:00,4403.50,4404.03,4403.40,4403.66,135,21,0,mt5bar
2026-08-17 11:26:00,4403.64,4404.64,4403.51,4404.30,152,20,0,mt5bar
2026-08-17 11:27:00,4404.25,4404.49,4402.80,4403.88,129,20,0,mt5bar
2026-08-17 11:28:00,4403.88,4404.25,4403.33,4403.45,102,20,0,mt5bar
2026-08-17 11:29:00,4403.44,4404.65,4403.44,4403.59,117,20,0,mt5bar
2026-08-17 11:30:00,4403.68,4404.33,4403.31,4403.60,126,20,0,mt5bar
2026-08-17 11:31:00,4403.65,4403.71,4402.36,4402.76,122,21,0,mt5bar
2026-08-17 11:32:00,4402.78,4403.48,4402.64,4402.84,137,21,0,mt5bar
2026-08-17 11:33:00,4402.85,4404.85,4402.85,4403.86,185,20,0,mt5bar
2026-08-17 11:34:00,4403.82,4404.88,4403.47,4404.02,179,20,0,mt5bar
2026-08-17 11:35:00,4404.03,4404.31,4403.61,4403.73,115,21,0,mt5bar
2026-08-17 11:36:00,4403.75,4403.75,4402.74,4403.26,114,21,0,mt5bar
2026-08-17 11:37:00,4403.24,4403.65,4402.88,4402.88,94,21,0,mt5bar
2026-08-17 11:38:00,4402.89,4404.21,4402.74,4403.80,159,20,0,mt5bar
2026-08-17 11:39:00,4403.83,4404.77,4402.80,4402.83,164,20,0,mt5bar
2026-08-17 11:40:00,4402.77,4403.09,4401.38,4402.13,148,20,0,mt5bar
2026-08-17 11:41:00,4402.05,4402.65,4401.62,4401.69,139,20,0,mt5bar
2026-08-17 11:42:00,4401.72,4402.24,4400.89,4401.45,196,20,0,mt5bar
2026-08-17 11:43:00,4401.43,4401.53,4400.35,4400.44,168,21,0,mt5bar
2026-08-17 11:44:00,4400.45,4400.79,4399.13,4399.61,118,22,0,mt5bar
2026-08-17 11:45:00,4399.63,4400.46,4399.21,4400.17,127,21,0,mt5bar
2026-08-17 11:46:00,4400.22,4400.80,4399.17,4400.17,130,21,0,mt5bar
2026-08-17 11:47:00,4400.13,4400.19,4399.72,4399.86,99,21,0,mt5bar
2026-08-17 11:48:00,4399.88,4399.99,4399.04,4399.04,123,20,0,mt5bar
2026-08-17 11:49:00,4399.05,4399.05,4396.78,4396.94,161,20,0,mt5bar
2026-08-17 11:50:00,4397.01,4398.81,4396.63,4398.53,156,21,0,mt5bar
2026-08-17 11:51:00,4398.40,4398.56,4395.93,4396.35,124,20,0,mt5bar
2026-08-17 11:52:00,4396.25,4396.64,4395.39,4396.03,162,20,0,mt5bar
2026-08-17 11:53:00,4396.02,4396.44,4395.96,4396.42,111,22,0,mt5bar
2026-08-17 11:54:00,4396.38,4397.38,4396.23,4396.76,121,21,0,mt5bar
2026-08-17 11:55:00,4396.65,4397.54,4396.02,4396.34,161,20,0,mt5bar
2026-08-17 11:56:00,4396.33,4397.22,4396.05,4396.94,97,20,0,mt5bar
2026-08-17 11:57:00,4397.04,4397.45,4395.82,4396.91,80,20,0,mt5bar
2026-08-17 11:58:00,4396.93,4397.28,4396.60,4396.84,74,21,0,mt5bar
2026-08-17 11:59:00,4396.92,4397.04,4396.51,4396.70,76,20,0,mt5bar
2026-08-17 12:00:00,4396.64,4397.51,4395.81,4396.32,220,20,0,mt5bar
2026-08-17 12:01:00,4396.26,4396.43,4393.75,4394.04,229,20,0,mt5bar
2026-08-17 12:02:00,4394.06,4396.53,4394.06,4395.72,203,20,0,mt5bar
2026-08-17 12:03:00,4395.49,4396.18,4394.29,4396.18,186,20,0,mt5bar
2026-08-17 12:04:00,4396.05,4396.46,4393.90,4394.57,220,20,0,mt5bar
2026-08-17 12:05:00,4394.60,4394.91,4392.87,4394.29,185,20,0,mt5bar
2026-08-17 12:06:00,4394.47,4395.15,4394.29,4394.48,146,20,0,mt5bar
2026-08-17 12:07:00,4394.50,4394.93,4393.11,4393.90,140,20,0,mt5bar
2026-08-17 12:08:00,4393.93,4393.93,4392.31,4393.64,229,20,0,mt5bar
2026-08-17 12:09:00,4393.66,4393.67,4391.98,4392.49,202,20,0,mt5bar
2026-08-17 12:10:00,4392.52,4393.63,4391.51,4393.35,246,20,0,mt5bar
2026-08-17 12:11:00,4393.40,4394.64,4392.72,4393.38,193,20,0,mt5bar
2026-08-17 12:12:00,4393.39,4394.04,4393.07,4393.83,180,21,0,mt5bar
2026-08-17 12:13:00,4393.78,4394.08,4392.68,4393.67,188,20,0,mt5bar
2026-08-17 12:14:00,4393.72,4395.05,4393.62,4393.86,138,20,0,mt5bar
2026-08-17 12:15:00,4393.89,4395.57,4393.57,4394.04,191,20,0,mt5bar
2026-08-17 12:16:00,4394.03,4394.37,4393.25,4394.12,185,21,0,mt5bar
2026-08-17 12:17:00,4394.08,4394.47,4393.06,4394.47,172,20,0,mt5bar
2026-08-17 12:18:00,4394.44,4394.79,4393.44,4393.54,146,21,0,mt5bar
2026-08-17 12:19:00,4393.55,4394.74,4393.50,4394.73,150,21,0,mt5bar
2026-08-17 12:20:00,4394.69,4398.74,4394.28,4395.92,351,20,0,mt5bar
2026-08-17 12:21:00,4395.90,4396.16,4393.00,4393.48,189,20,0,mt5bar
2026-08-17 12:22:00,4393.48,4394.17,4392.72,4394.15,170,20,0,mt5bar
2026-08-17 12:23:00,4394.18,4395.23,4393.56,4393.63,197,20,0,mt5bar
2026-08-17 12:24:00,4393.61,4393.61,4391.98,4392.83,194,20,0,mt5bar
2026-08-17 12:25:00,4392.85,4393.57,4391.42,4391.79,250,20,0,mt5bar
2026-08-17 12:26:00,4391.79,4392.18,4382.24,4385.13,347,20,0,mt5bar
2026-08-17 12:27:00,4385.05,4389.59,4383.70,4389.50,462,20,0,mt5bar
2026-08-17 12:28:00,4389.37,4389.79,4387.29,4388.22,292,20,0,mt5bar
2026-08-17 12:29:00,4388.17,4388.59,4385.54,4385.78,295,20,0,mt5bar
2026-08-17 12:30:00,4385.74,4390.28,4385.52,4387.48,341,21,0,mt5bar
2026-08-17 12:31:00,4387.39,4387.55,4383.97,4387.55,287,21,0,mt5bar
2026-08-17 12:32:00,4387.19,4387.80,4385.80,4385.92,263,20,0,mt5bar
2026-08-17 12:33:00,4385.93,4387.88,4384.85,4387.63,267,20,0,mt5bar
2026-08-17 12:34:00,4387.74,4389.43,4387.19,4388.88,274,20,0,mt5bar
2026-08-17 12:35:00,4388.83,4389.38,4386.08,4387.11,191,21,0,mt5bar
2026-08-17 12:36:00,4387.08,4387.09,4383.10,4383.40,300,20,0,mt5bar
2026-08-17 12:37:00,4383.45,4384.46,4382.30,4383.45,285,21,0,mt5bar
2026-08-17 12:38:00,4383.37,4384.54,4382.33,4382.87,265,20,0,mt5bar
2026-08-17 12:39:00,4382.91,4383.06,4381.28,4381.41,229,20,0,mt5bar
2026-08-17 12:40:00,4381.40,4383.26,4380.87,4382.11,285,20,0,mt5bar
2026-08-17 12:41:00,4382.27,4382.85,4381.37,4381.83,207,20,0,mt5bar
2026-08-17 12:42:00,4381.97,4381.97,4379.12,4380.01,328,21,0,mt5bar
2026-08-17 12:43:00,4380.17,4380.90,4379.50,4380.40,268,20,0,mt5bar
2026-08-17 12:44:00,4380.37,4381.35,4378.27,4378.27,229,20,0,mt5bar
2026-08-17 12:45:00,4378.29,4379.36,4377.40,4377.79,262,20,0,mt5bar
2026-08-17 12:46:00,4377.50,4379.30,4377.32,4379.00,209,20,0,mt5bar
2026-08-17 12:47:00,4378.68,4379.93,4378.02,4378.85,239,21,0,mt5bar
2026-08-17 12:48:00,4378.89,4380.54,4378.40,4378.41,229,21,0,mt5bar
2026-08-17 12:49:00,4378.50,4379.25,4377.77,4378.05,254,20,0,mt5bar
2026-08-17 12:50:00,4378.07,4381.05,4377.88,4380.91,240,20,0,mt5bar
2026-08-17 12:51:00,4380.84,4382.21,4380.15,4381.01,259,21,0,mt5bar
2026-08-17 12:52:00,4381.02,4384.49,4381.02,4384.49,188,20,0,mt5bar
2026-08-17 12:53:00,4384.52,4385.01,4382.94,4383.24,197,20,0,mt5bar
2026-08-17 12:54:00,4383.25,4384.31,4383.05,4384.22,195,20,0,mt5bar
2026-08-17 12:55:00,4384.28,4385.11,4383.51,4385.03,202,20,0,mt5bar
2026-08-17 12:56:00,4385.04,4385.60,4384.61,4384.96,182,20,0,mt5bar
2026-08-17 12:57:00,4385.01,4385.49,4384.36,4384.92,160,21,0,mt5bar
2026-08-17 12:58:00,4384.95,4386.37,4384.95,4385.93,185,20,0,mt5bar
2026-08-17 12:59:00,4385.88,4385.88,4383.97,4384.94,221,20,0,mt5bar
2026-08-17 13:00:00,4385.19,4388.29,4383.80,4388.07,420,20,0,mt5bar
2026-08-17 13:01:00,4388.05,4388.28,4384.96,4386.18,336,20,0,mt5bar
2026-08-17 13:02:00,4386.22,4386.29,4382.39,4382.64,328,20,0,mt5bar
2026-08-17 13:03:00,4382.74,4384.80,4381.78,4384.80,349,20,0,mt5bar
2026-08-17 13:04:00,4384.82,4385.60,4384.05,4384.77,264,21,0,mt5bar
2026-08-17 13:05:00,4384.84,4385.01,4382.35,4384.21,259,20,0,mt5bar
2026-08-17 13:06:00,4384.08,4384.21,4382.91,4383.89,239,20,0,mt5bar
2026-08-17 13:07:00,4383.72,4386.23,4383.08,4385.77,290,20,0,mt5bar
2026-08-17 13:08:00,4385.72,4385.81,4383.44,4384.14,240,20,0,mt5bar
2026-08-17 13:09:00,4384.15,4385.78,4384.09,4385.49,195,20,0,mt5bar
2026-08-17 13:10:00,4385.51,4387.86,4385.09,4386.78,264,20,0,mt5bar
2026-08-17 13:11:00,4386.75,4388.32,4386.62,4387.68,202,22,0,mt5bar
2026-08-17 13:12:00,4387.60,4389.45,4387.47,4388.39,329,20,0,mt5bar
2026-08-17 13:13:00,4388.38,4389.42,4387.53,4388.36,298,22,0,mt5bar
2026-08-17 13:14:00,4388.32,4388.36,4386.18,4386.36,186,20,0,mt5bar
2026-08-17 13:15:00,4386.34,4386.70,4382.34,4382.54,262,20,0,mt5bar
2026-08-17 13:16:00,4382.52,4385.14,4382.32,4383.64,279,20,0,mt5bar
2026-08-17 13:17:00,4383.62,4384.16,4383.32,4383.87,231,21,0,mt5bar
2026-08-17 13:18:00,4383.78,4385.32,4383.74,4385.17,191,22,0,mt5bar
2026-08-17 13:19:00,4385.18,4386.87,4385.11,4385.60,244,22,0,mt5bar
2026-08-17 13:20:00,4385.63,4387.24,4384.62,4387.15,235,20,0,mt5bar
2026-08-17 13:21:00,4387.15,4388.91,4386.81,4387.36,229,20,0,mt5bar
2026-08-17 13:22:00,4387.34,4387.88,4386.28,4387.76,170,20,0,mt5bar
2026-08-17 13:23:00,4387.79,4387.82,4385.90,4386.10,228,22,0,mt5bar
2026-08-17 13:24:00,4386.13,4386.81,4385.33,4386.54,163,20,0,mt5bar
2026-08-17 13:25:00,4386.72,4388.40,4386.32,4387.37,255,20,0,mt5bar
2026-08-17 13:26:00,4387.36,4388.20,4386.35,4386.86,204,20,0,mt5bar
2026-08-17 13:27:00,4386.85,4387.35,4386.10,4386.89,216,20,0,mt5bar
2026-08-17 13:28:00,4386.80,4387.36,4385.95,4386.56,195,22,0,mt5bar
2026-08-17 13:29:00,4386.65,4387.48,4386.10,4386.26,202,23,0,mt5bar
2026-08-17 13:30:00,4386.31,4388.09,4385.78,4387.78,438,20,0,mt5bar
2026-08-17 13:31:00,4387.82,4389.22,4386.70,4387.75,372,20,0,mt5bar
2026-08-17 13:32:00,4387.77,4388.91,4386.09,4388.72,366,20,0,mt5bar
2026-08-17 13:33:00,4388.72,4389.98,4388.10,4388.20,326,20,0,mt5bar
2026-08-17 13:34:00,4388.25,4390.30,4388.13,4388.78,322,20,0,mt5bar
2026-08-17 13:35:00,4388.83,4389.35,4386.73,4386.77,380,20,0,mt5bar
2026-08-17 13:36:00,4386.80,4389.29,4386.19,4388.36,333,20,0,mt5bar
2026-08-17 13:37:00,4388.37,4390.19,4388.37,4390.11,332,20,0,mt5bar
2026-08-17 13:38:00,4390.06,4391.89,4389.66,4391.36,326,20,0,mt5bar
2026-08-17 13:39:00,4391.39,4391.71,4387.91,4388.53,335,20,0,mt5bar
2026-08-17 13:40:00,4388.55,4389.43,4386.83,4387.09,385,20,0,mt5bar
2026-08-17 13:41:00,4387.06,4387.81,4385.03,4387.52,372,20,0,mt5bar
2026-08-17 13:42:00,4387.55,4388.72,4386.16,4387.11,303,21,0,mt5bar
2026-08-17 13:43:00,4387.15,4387.60,4385.77,4386.93,317,20,0,mt5bar
2026-08-17 13:44:00,4386.65,4386.85,4384.94,4385.78,296,20,0,mt5bar
2026-08-17 13:45:00,4385.69,4387.38,4384.79,4386.71,377,20,0,mt5bar
2026-08-17 13:46:00,4386.69,4389.61,4385.19,4388.62,421,22,0,mt5bar
2026-08-17 13:47:00,4388.59,4389.63,4386.66,4387.75,366,20,0,mt5bar
2026-08-17 13:48:00,4387.77,4392.44,4387.77,4392.05,342,20,0,mt5bar
2026-08-17 13:49:00,4392.10,4395.56,4392.10,4395.11,353,20,0,mt5bar
2026-08-17 13:50:00,4395.10,4398.15,4394.62,4396.82,374,20,0,mt5bar
2026-08-17 13:51:00,4396.83,4401.78,4396.72,4401.52,389,20,0,mt5bar
2026-08-17 13:52:00,4401.54,4404.39,4401.54,4403.03,445,20,0,mt5bar
2026-08-17 13:53:00,4402.95,4407.54,4402.95,4405.70,456,20,0,mt5bar
2026-08-17 13:54:00,4405.30,4405.74,4401.29,4401.62,397,20,0,mt5bar
2026-08-17 13:55:00,4401.59,4407.41,4401.53,4405.57,446,20,0,mt5bar
2026-08-17 13:56:00,4405.64,4408.70,4405.64,4408.54,452,20,0,mt5bar
2026-08-17 13:57:00,4408.56,4416.09,4408.56,4409.75,484,20,0,mt5bar
2026-08-17 13:58:00,4409.76,4410.97,4407.67,4408.48,379,20,0,mt5bar
2026-08-17 13:59:00,4408.51,4409.77,4408.01,4408.79,345,22,0,mt5bar
2026-08-17 14:00:00,4408.93,4410.22,4404.39,4405.72,434,20,0,mt5bar
2026-08-17 14:01:00,4405.77,4408.41,4405.40,4406.39,419,20,0,mt5bar
2026-08-17 14:02:00,4406.36,4407.33,4405.28,4406.43,413,20,0,mt5bar
2026-08-17 14:03:00,4406.60,4408.61,4405.52,4408.02,361,23,0,mt5bar
2026-08-17 14:04:00,4408.03,4408.36,4406.41,4408.01,393,24,0,mt5bar
2026-08-17 14:05:00,4407.97,4408.48,4405.26,4406.71,392,20,0,mt5bar
2026-08-17 14:06:00,4406.79,4408.15,4405.73,4406.12,346,20,0,mt5bar
2026-08-17 14:07:00,4406.16,4407.94,4405.15,4405.84,361,20,0,mt5bar
2026-08-17 14:08:00,4405.85,4406.53,4405.26,4405.73,280,20,0,mt5bar
2026-08-17 14:09:00,4405.77,4406.00,4404.85,4405.18,307,21,0,mt5bar
2026-08-17 14:10:00,4405.17,4405.56,4403.88,4405.08,244,21,0,mt5bar
2026-08-17 14:11:00,4405.05,4405.61,4403.75,4403.91,240,21,0,mt5bar
2026-08-17 14:12:00,4403.97,4407.46,4403.97,4407.35,239,20,0,mt5bar
2026-08-17 14:13:00,4407.48,4411.78,4407.31,4409.93,349,20,0,mt5bar
2026-08-17 14:14:00,4409.97,4412.88,4409.31,4412.49,341,21,0,mt5bar
2026-08-17 14:15:00,4412.41,4414.36,4411.97,4413.78,403,21,0,mt5bar
2026-08-17 14:16:00,4413.77,4416.98,4411.77,4413.31,443,20,0,mt5bar
2026-08-17 14:17:00,4413.36,4417.73,4413.33,4416.31,404,20,0,mt5bar
2026-08-17 14:18:00,4416.32,4418.67,4415.58,4417.08,469,20,0,mt5bar
2026-08-17 14:19:00,4417.04,4420.90,4416.82,4418.42,411,20,0,mt5bar
2026-08-17 14:20:00,4418.50,4420.23,4417.31,4418.23,416,20,0,mt5bar
2026-08-17 14:21:00,4418.16,4421.57,4417.93,4419.90,375,20,0,mt5bar
2026-08-17 14:22:00,4419.93,4422.60,4418.72,4421.97,415,20,0,mt5bar
2026-08-17 14:23:00,4422.21,4426.54,4421.20,4425.66,410,20,0,mt5bar
2026-08-17 14:24:00,4425.46,4427.67,4424.08,4424.08,493,21,0,mt5bar
2026-08-17 14:25:00,4424.08,4426.48,4423.48,4423.54,440,20,0,mt5bar
2026-08-17 14:26:00,4423.51,4423.68,4421.15,4421.42,368,20,0,mt5bar
2026-08-17 14:27:00,4421.46,4422.06,4417.92,4418.47,403,20,0,mt5bar
2026-08-17 14:28:00,4418.49,4419.21,4415.85,4416.04,330,21,0,mt5bar
2026-08-17 14:29:00,4415.92,4418.43,4415.85,4418.18,343,20,0,mt5bar
2026-08-17 14:30:00,4418.32,4421.30,4418.07,4420.09,379,20,0,mt5bar
2026-08-17 14:31:00,4420.10,4420.23,4418.47,4419.68,291,21,0,mt5bar
2026-08-17 14:32:00,4419.71,4423.94,4419.71,4423.94,246,20,0,mt5bar
2026-08-17 14:33:00,4424.12,4424.59,4423.36,4423.92,358,20,0,mt5bar
2026-08-17 14:34:00,4423.99,4424.43,4422.14,4422.21,339,20,0,mt5bar
2026-08-17 14:35:00,4422.23,4423.54,4421.68,4421.72,335,21,0,mt5bar
2026-08-17 14:36:00,4421.73,4422.61,4420.34,4421.46,362,20,0,mt5bar
2026-08-17 14:37:00,4421.44,4421.80,4418.46,4419.80,334,20,0,mt5bar
2026-08-17 14:38:00,4419.66,4419.74,4416.63,4417.17,274,20,0,mt5bar
2026-08-17 14:39:00,4417.07,4418.02,4416.51,4417.66,280,21,0,mt5bar
2026-08-17 14:40:00,4417.68,4420.75,4417.65,4419.41,370,20,0,mt5bar
2026-08-17 14:41:00,4419.44,4421.65,4418.85,4419.05,302,21,0,mt5bar
2026-08-17 14:42:00,4419.07,4420.10,4419.07,4419.79,254,22,0,mt5bar
2026-08-17 14:43:00,4419.82,4421.28,4418.50,4418.50,279,20,0,mt5bar
2026-08-17 14:44:00,4418.52,4419.46,4417.34,4417.47,324,21,0,mt5bar
2026-08-17 14:45:00,4417.54,4417.84,4416.65,4416.67,305,20,0,mt5bar
2026-08-17 14:46:00,4416.67,4416.99,4413.94,4414.88,276,20,0,mt5bar
2026-08-17 14:47:00,4414.87,4415.96,4414.19,4415.90,240,20,0,mt5bar
2026-08-17 14:48:00,4415.93,4419.50,4415.43,4418.60,307,20,0,mt5bar
